,Title,Poem,Poet,Tags,gender
3018,"
                    Our Vanishing
                ","
Thanks, no thanks, to eternal life. What pleasure
watching my old house broken-beamed, grey
elephant brought to its knees? White ash—gone
the way of trilobites and horsehair fern,
even the nuclear-proof cockroach in deep-freeze.
Cueballs knock each other randomly; reverse. 
the tape and movement looks the same, illustrating
the end of time: things happen, but don't matter.
And if Lethe strips you like a swimmer
from his trunks, where will ""I"" be? If Heaven
without you is Hell, how will I know? A forever
of no-never-mind does not appeal, God's heart
a cold, contracting cinder. Give me the white light,
the slit of split-second calm, and knowing over is over.
",Joyce Peseroff,"Living,Death,Time & Brevity,Religion,The Spiritual",F
3030,"
                    This Is a Shout Out (For the Tenants of the Red Little Building on Ocean Avenue)
                ","
to mama who on the eve of my birth beat a bitch with a kool-aid spoon
for taking her eldest child’s red balloon (if i wasn’t wet-fisted, all hemmed
up inside cecelia, i’da jumped in)
to the bazaar of milk & afterbirth that once was her body, piping hot
almond dark with laughter & memories of fenced-in two-stepping
late night in a brownsville park
to mama’s hands, mad stallions pummeling dough for biscuits, cherry-scented
butter-smeared fists or floured moons
to ms cloritha, professional crier for dilroy’s funeral parlor (stuffed the
dead fulla who knows, once saw some geezer’s toupee slid back like a
yarmulke, a woman’s wig bangs in her ear, mourners too busy kiki-ing
in the back to tell the woman’s kin her fall fell forward & dipped to the side
cloritha wailing all the while, earning her fifty bucks off the books)
to ms sheronda who daily bugged mama for dried black-eyed peas, swore
her son looked like a jackson (the eldest sissy, what’s her face, bee bee, cee cee
you know, “centipede”)
to the hungry black power thief who snatched nefertiti off our wall, public
enemy off the turntable, platter of mustard glazed tongue picked clean
in the kitchen sink
to cuban ruben cross the hall who loved tongue & chuck D, father
figure by george michael (also gone from the crates), who OD’d
at the tunnel (stuntin’) in mama’s leopard print dress  
",Amber Atiya,"Living,Death,Youth,Relationships,Family & Ancestors,Friends & Enemies,Home Life,Social Commentaries,Cities & Urban Life",F
3145,"
                    Association Copy
                ","



Lynda Hull



Maybe you sold it to buy junk. Though I like to think not.And I don't want to think you used the money for foodor rent or anything obligatory, practical.

A pair of boots, perhaps. Thigh high burgandy boots
with gold laces. Something crucial as lilies.
Mostly, I want to believe you held onto the book,
that your fingers brailed those pages' inky veins
even in your final weeks. I want to believe
words can be that important in the end.
Who can help the heart, which is grand and full
of gestures? I had been on my way out.
He was rearranging his bookshelves
when, in an approximation of tenderness, 
he handed me, like the last of the sweet potatoes
at Thanksgiving, like a thing he wanted
but was willing to share, the rediscovered book—
he'd bought it years ago in a used bookstore
in Chicago. Levine's poems, with your signature inside.
That whole year I spent loving him, something splendid
as lemons, sour and bright and leading my tongue
toward new language, was on the shelf. These
weren't your own poems, autographed, a stranger's
souvenir—we'd spent vain months leafing through
New York stacks for your out-of-print collections—but you'd cared
about this book, or cared enough to claim it, your name
looped across the title page as if to say, Please.This is mine, This book is mine. Though you sold it.
Or someone else did when you died.
We make habits out of words. I grew accustomed
to his, the way they spooned me into sleep
so many times. Now I am sleepless and alone
another night. What would you give for one more night
alone? No booze. No drugs. Just that hunger
and those words. He gave me The Names of the Lost.
Need comes down hard on a body. What else
was sold? What else—do you know?—did we lose
 
",Camille T. Dungy,"Living,Death,Life Choices,Love,Desire,Relationships,Men & Women,Arts & Sciences,Poetry & Poets",F
3152,"
                    Summer
                ","
The host's girlfriend is barely seen.
She's busy giving away
wild animals to reluctant guests.
               I agree to take a snake-dog,
maybe an electric eel, but when
I feel its sharp teeth in my shoulder,
I start to worry about
the future welfare of our fragile cat,
the precarious order of our rented home,
and remember
I am supposed to be looking for someone....
                A half-wolf, half-elephant
cracks through the walls
of the peeling wallpapered bedroom
where my former student
in a fuschia robe and curlers sits
by a lighted make-up mirror.
The shadows off elongated fake eyelashes are as dark
as the branches of an evening tree.
The hovering body of a fiery sparrow is almost
transparent,
like flute music or an idea.
I turn my back
                and finally, I spot her
                my friend, the host.
She's sipping rum punch from a martini glass;
her whole body appears to be smiling, glowing,
and I don't know what to think.
I know she doesn't drink, hasn't in decades,
and I wonder what's suddenly changed, but
then I remember
the cancer won,
my friend isn't actually
here, there is no party,
there was never a house.
",Joanna Fuhrman,"Living,Death,The Body,The Mind,Time & Brevity,Activities,Indoor Activities,Nature,Animals",F
3176,"
                    Ground Truth
                ","
My brother's funeral over, the dark-clothed
             congregation clots the church doors, a lingering
aftermath moving into flat light—the sky
             low and swollen, a storm siren's long
expansive notes, evenly measured,
             so loud the pauses between ring
with aftersound. Used to it, no one
             here appears alarmed, the church ladies
filing into his house bearing heavy covered
             dishes, the funeral flowers. On the muted
television tuned to the weather,
              a small area of Watch now upgrades
to Warning; the words stream across the bottom
               of the screen calling conditions perfect,
this town, this house disappeared beneath the map's
             isolated lesion, its red edges
uneven, stalled. The forecasters rely
             they say on spotters to confirm
what the radar cannot—they call it
              ground truth; until then no one knows anything
for certain beyond this inward watching.
              The room hums, an airless, crowded hive.
Their mouths are full, plates layered—fried chicken,
               deviled eggs, casseroles, bright congealed
salads with fruit suspended inside.
                All of it dust. I have come here too late,
his body gone, already ash. The storm's body
                could be forming now, tightening from cloud
to the gyre that will consume its path, all of it
              a becoming—spiraling a wall of water,
mud, dust, and sand; with dispassion taking up
              into itself the fence line, a barn—the house
beside them spared with the same dispassion. Or this,
              more likely now: siren silenced, the winds
diminishing, the light, afternoon's concession
               to another dusk—severe, more common truth.
",Claudia Emerson,"Living,Death,Sorrow & Grieving,Relationships,Family & Ancestors",F
3196,"
                    Cartography
                ","



The best memory is not so firm as faded ink.
—Chinese Proverb



The body was one thing we always had
in common, even when between us
a continent unfolded. Eric says,We scattered his ashes beneath the Japanese maplehere behind the house. No ceremony,
as you wished, but this...
What you wanted from me was complex
and simple, both. Once you asked for more
than I had to give. I live
with this; call it regret. Your hands bloom
in the intaglioed scrawl, creased onion skin tattooed
with garnet stamps from Pietrasanta,
a sifting of marble dust...Images: chiseled
jut of jaw, cheek, bridge of nose—recall
each granite face rising from New Hampshire
dirt upon which faltering, you last stepped.
In 1729, long before either of us came
to be, Reiner Ottens dragged his fine tip
across a smooth sheet: Globi Coelestisin Tabulas Planas Redacti Pars III. Bright beings—
lobster, serpent, bison, dove bearing the requisite
sprig—swirl and writhe over lines that pin
distance and story to time.
Spectral creatures that we are, connecting dots
to chart our ways....If only I could wrap
the whole plane back into its ball.
Without your body in it,
this world's gone
flat.(Jack Marshall, 1932-2009)
",Katrina Roberts,"Living,Death,Sorrow & Grieving,The Body,Activities,Travels & Journeys",F
3206,"
                    The Act of Counting
                ","
Death is careless at times. It confuses love with a wet afternoon in an empty
room.  The  unpainted walls a reminder of how sex can resemble poverty.  A
hollow  cry.   An open mouth falling inside as you sleep.   I prepare  my heart
and language with better words,  like worlds in small selves  I've built.  Every
month,  one dollar buys me one brick.  But  how many bricks  does  it  take to
build a house?  A stray dog barks late at night.  I can't  see him  but know he's
there.   He   reminds   me   that  here,  dreams  have  dangerous  turns.  I  turn
around  to  no  one  naked  beside  me. I  play  it  safe  not to see the fire in my
hands.  But let us be clear:  I'm no beggar.  It's  just that there are times  when 
the  world  is  a  sound  that  cripples  the air,  and the soul. When what seems
arranged — glazing and  strange,  like  music  played on tin cans — turns  into
wilting  noise.  When  suddenly,  all  that  exists  is  a small boy trying to focus
on the pain lifting a nation.  A telephone call:  He was wearing black shoes, a 
Calvin  Klein  T-shirt  that he  found in a hotel trash, brown slacks.  She  was
wearing  one  earring  on her right ear,  one sock on her left foot, a dress the
color  of sky.  She  bought him  a canne à sucre.  He pulled her close, said, Ti
cherie.   And  after  they  promised  to meet  later,   she  winked  and  walked
leisurely in the shade. A tremble followed. When he turned around, her body
was one of a thousand on the streets. He ran towards her, stood by her arm,unable to see her face. The call drops. I begin to count the ways I tolerate my
dry mouth. To count the glasses of water I gave away to make up for my sins.
But this act does not count when we fall out of our hearts.
 
",Nathalie Handal,"Living,Death,Love,Desire,Heartache & Loss,Social Commentaries,War & Conflict",F
3250,"
                    The City of Paris has You in Mind Tonight
                ","
• 
When G died began the midnight panic attacks.
He spoke French and English
but that didn't help.
How the body can betray.
It frayed and decayed and then
he was removed
from it promptly and with force.
To begin with, a bit of pressure
in the throat.
A tendency to choke.
And then how lavishly
it grew to overtake him.
 

• 
At the funeral his wife
had a gaudy kind of beauty.
Sheer and elegant in a champagne
silk blouse. And where did he go?
No matter where on this earth
and you could never find him.
Flowery and young
came the mourners, like bridesmaids.
G would have liked it that way.
Stilettos and stockings.
The curves of the widow
sleek and sublimate in blacksilk pants.
Elsewhere people
went shopping or to the movies.
We drove to the crematorium.
I can only hope
so many beautiful women
come to my funeral, M said.
 

• 
Just at the moment when the person has disappeared forever
they tell you he's alive forever lucky him.
The church hushed dark a ruin
and all of us inside it.
(The city's a brute the sky is a brute
though the day is calm and clear and mild
strain to comfort console
but there's no dispersing this.
O incidental fragile beloved one,
chance of recovery none.)
 

• 
The city of Paris has you in mind tonight—
Let its bridges lift you up.
Let the city of Paris write you a letter,
the men of Paris open their windows,
tending their gardens of giant snapdragons.
Let the city perceive you.
It is infinite and slow, it will have you back.
The beds of Paris are made for you,
the city of Paris is sending you
steak and water, wine and eggs,
it has cafés for you, a broad-flowing river
and many crossbreezes.
When vaulting under, when the body
has shown you its foul airless destination,
let the Saint-Sulpice declare living
and visible your clever spirit your kindness.
The tables of Paris will give you food
here are some macarons pink-sweet with jam.
(Rude-blooming the flowers of Paris
as if snout to blossom
could uncover could reinvoke.)
 

• 
How is it to have a body today
and walk in this city in the sun,
a bit shocked to find ourselves actually here
with books and teacups and ghosts
and time ample, a slow greedy feast.
If there's no one to walk with all over this city
you can go to the movies can hurry stop
buy a bunch of lavender, a book, pastry
be someone distinct true personal and new.
The mind rivers out, angle by angle.
He was sick and now nowhere
and soon the cities and soon the planet and yet
the decadence and festivals
boys running, couples
swooning on the bridge.
Tonight G's attached to a city,
where I carry him along in my head,
ordering dinner, sitting in the square
drawing the sheet up over the body
that happens now to be lying there.
 
• 
How emptily the time goes, how rosé.
The waiter, he had a frank stare.
He wanted to be admired
and I admired him.
In the café everyone was alive.
Everyone was eating, the garden
full and flowering wet
and pleasure-dome the earth
the days go on
and G not and G just
and how can a person
and now one less
and she crumpled thing now
as if each were an original grief
now gather here and look.
(Everyone this summer is obsessed with Michael Jackson.
A cold place in the center feel it.
In central Paristhe French are saying ""moon walk."")
 
• 
I drank the tiny coffee
but it didn't work
tried the pills
that are supposed
to make you happy
the pills that are supposed
to make you free.
The man on the
corner is a flasher
his skin bright blue.
In front of the Métro
grandpa is dancing.
When he looked up
there were so many
cracks in the sky.
 
• 
Walked until the caffeine wore off.
Until the buzzing stopped. Walked.
Food everywhere and everywhere people
putting it into their mouths. Butter and cream,
fruit and sugar, coffee and wine.
People on the island swirling gelato.
The private inner sweetness. When the rain
comes down you can feel less lonely.
You can feel cozy even shut alone
into your private room. When the sun
comes out it's a disappointment.
Who on earth can live up to it.
The days go on despair and elation in alternation.
Blazoned swinging moods so big
they bewilder.
And what is the arc of life.
And up ahead nothing.
On the other side what.
 
• 
The city says
just live with the mystery don't fight it.
This is your life, life using you.
The great diminishment coming—
You're not the only one who feels it.
It's not like you're any more mortal now
you were always mortal.
So try a moment of lightness
like when the red bird appeared
on the terrace and it wasn't mystical
wasn't anyone returning
just was
 
• 
The old man in the wheelchair smelling of garlic
the little dog in the grocery cart
the homeless dog and his homeless owner
the dog's sad-looking face
he stays all day in the grocery cart
the sympathy one feels for a dog
helpless in his dog life
the sympathy one feels for a man
helpless in his man life
for the grey cat leashed to the fire hydrant
the sympathy one feels for a woman
alone at the dinner table.
In the hot courtyards
Paris lowered
its awnings.
It's hard to walk
in a skirt in this weather
the wind catches you.
A gradual slowing
and she turned transparent
just a window, just a sensation
of walking, a blister.
",Deborah Landau,"Living,Death,Life Choices,Sorrow & Grieving,The Body,The Mind,Time & Brevity,Activities,Eating & Drinking,Travels & Journeys,Philosophy",F
3301,"
                    The Suicide
                ","
didn't thank
didn't wave goodbye
didn't flutter the air with kisses
a mound of gifts unwrapped
bed unmade
no appetite
always elsewhere
though it was raining elsewhere
though strangers peopled the streets
though we at home slaved and
baked and wept and
hung ornaments
and perfumed the dark
did he marvel
did he thank
was he grateful        did he know
was he human
was he there
always elsewhere:
didn't thank
didn't kiss
toothbrush stiffened with unuse
puppy whining in the hall
car battery dead
sweaters unraveled
was that human?
Went where?
",Joyce Carol Oates,"Living,Death,Life Choices,Sorrow & Grieving",F
3303,"
                    Occult
                ","
the blood-smear across the knuckles:
painless, inexplicable.
once you discover it pain will begin,
in miniature.
never will you learn what caused it.
you forget it.
the telephone answered on the twelfth ring:
silence without breath, cunning, stark.
and then he hangs up.
and you stand there, alone.
then you forget.
and your father's inexplicable visit:
two days' notice, a ten-hour reckless drive.
rains, 80 mph winds, bad luck all the way,
traffic backed up, a broken windshield wiper,
and no stopping him.
clumsy handshakes.How are—?You seem—!How good to —!How long will—?
he must leave in the morning,
must get back.
a gas station two blocks away repairs the wiper.
did he sense death,
and so he raced to us?
did he already guess at his death
behind those nervous fond smiles,
the tumult of memories he had to bear?
nothing we know can explain his visit,
or the new, strange way he moved among us—
touching us, squeezing our arms, smiling.
the visit was an excuse.
the words that surrounded our touching were an excuse.
inexplicable, that the language we invent may be a means
to get us closer, to allow us to touch one another,
and then to back away.
 
",Joyce Carol Oates,"Living,Death,Life Choices,Parenthood,The Body,Time & Brevity,Relationships,Family & Ancestors,Religion,The Spiritual,Arts & Sciences,Language & Linguistics",F
3319,"
                    Nobody Knows
                ","
We had to imagine you even then, Ramon, your star lost,
a glimpse to die for,
all the kids galloping to Westside Park
where your gang was supposed to meet in open warfare
those bitter skinny boys from Toonerville,well-armed, Lupe said.
And when we got there, nothing, no armies, no chucos
with long tails and zip guns, just the grass
with its stunned look, as though it never really wanted all that light.
City grass doesn't want much of anything,
it's not out there trembling with desire,
minds its own business, leeching slowly upward from busted pipe.
And now nobody knows what you really wanted, Ramon,
when the needle spun true north,
or why that final rush of light, flat stare of lawn
as you staggered by, seared your own throat shut.
Tonight, I'm getting to the smallest place I know,
dusk coming on slow,
the moon half full of shade,
so still it almost doesn't want to move,
whispers a phrase to particles of blue.
Same moon you knew with its white mind watching,
same moon you walked beneath and were gone.
",Marsha De La O,"Living,Coming of Age,Death,Sorrow & Grieving,Time & Brevity,Relationships,Friends & Enemies,Social Commentaries,Cities & Urban Life,War & Conflict",F
3320,"
                    Coyote Song
                ","
Inside the night, this hospital, asylum,
this party for those undone by desire, forever
unslaked, inside a house inside the night,
I'm inside
this house with eight beams and moonlight
pulling on the past through skylights, this house
of white noise, wind and dry heat, lonely
house on a ridge line, house of ordinary
shame,
my sister's house with corrals and outbuildings
around it, and beyond that, the dog
patrolling, and beyond that, skirts and folds
of the mountain rising in rumpled geologic
scrolls into the range.
At the center
beneath the moon's silence that nothing
ever changes, muffled in blankets with fear
beside me on my little bench of sleep,
I can hear their voices,
could be three or twenty-three,
unhinged saints gabbling to their shadows,
or panty-sniffers, drug-trippers in all flavors
past vanilla, could be Birnam wood
on the move, the shriek of its roots thirsty
and air-brushed, or a pack of lunatics
crooning norteño songs.
What is certain is advent.
They're coming down,
                             coming towards
the heart beneath the feathers,
coming for
what can't be protected,
on a beam of dread,
riding that ray.
I'm listening, my eyes snapped-open
inside darkness, other people in other rooms
who know how to sleep through a night
like this night, thrown against the roundness
of the world which is desire.
The old bitch guards this night on the ranch,
half shepherd, half other, this is her watch,
she gallops the perimeter, anxious to sound like
more than one dog, though she's going arthritic
and her paws strike the hard ground.
Now they quiet, penitents, lunatics,
marauders and ragpickers, quiet.
Only one left behind and the moon
                           is his hieroglyph,
one creature padding
                down the mountain,
coming closer.
Coyote knows a good joke,
he only wants to let her in on it.
He can't stop laughing, can't stop
crying, can't stop licking the crevices
clean, licking safety and duty
until they're empty.
I hear the dog listening, ears lifted.
Coyote's tongue slides into night
air, pressing narcotic vowels throughwonder, through longing
and longing and wonder awaken. She's close
to that edge, that border in the night
where one thing becomes another and even
an old dog who's worked a ranch eleven years
feels the urge to let loose, blow this little
settlement, go wild.
Clouds loose and blue in the arms
of the moon, slant light on this mountain raking
us, the dog and I, we feel the pull. Imagine
a woman trying to come between
coyote and the female he's after
when she knows
what is dark and offers itself and vanishes
has come for her at last? The body wants
what it can't have, to follow the path
of thirst through the rent in the wire
beyond the corral.
The dog doesn't move, but who knows
better than she the small outpost
death has set up in her, maybe she's all
desire now to slip under the moon
and chase down that lure.
Coyote wheedles and croons another minute
or two, then lopes off, calling over his shoulder
in a language even I can understand,
the right names for thingsnot kept in heaven.
 
",Marsha De La O,"Living,Death,Life Choices,The Body,The Mind,Time & Brevity,Activities,Travels & Journeys,Relationships,Pets,Religion,Other Religions,The Spiritual,Mythology & Folklore,Ghosts & the Supernatural",F
3321,"
                    Under the Lemon Tree
                ","
Not rain, but fine mist
falls from my lemon tree,
a balm of droplets in green shadow.
Six years now my mother gone to earth.
This dew, light as footsteps of the dead.
She often walked out here, craned her neck,
considered the fruit, hundreds of globes
in their leathery hides, figuring on
custard and pudding, meringue and
hollandaise.
But her plans didn't work out.
The tree goes on unceasingly—lemons fall
and fold into earth and begin again—
me, I come here as a salve against heat,
come to languish, to let the soft bursts—
essence of citrus, summer's distillate—
drift into my face and settle. Water and gold
brew in the quiet deeps at the far end
of the season. Leaves swallow the body
of light and the breath of water brims over.
My hands cup each other the way hers did.
",Marsha De La O,"Living,Death,Parenthood,Sorrow & Grieving,Time & Brevity,Relationships,Family & Ancestors,Nature,Summer,Trees & Flowers",F
3410,"
                    The Increasing Frequency of Black Swans
                ","
I was listening for the dog
when the locks were pried open.
The man was dead. The dog, a survivor,
was dead. It happens
 
more often this way.
A disease left
untreated; the body,
in confusion, gives in.
 
The bomb breathes its fire down
the hallway, the son comes back
in pieces; the body,
in confusion, gives in.
 
The grief is a planet. A dust ring.
A small moon that’s been hidden
under my pillow, that’s been changing
the way my body moves this whole time.
",Camille Rankine,"Living,Death,Sorrow & Grieving,Social Commentaries,War & Conflict",F
3412,"
                    Measuring Up
                ","
It wasn’t socks missing from his feet,
not elbow cloth unraveled unilaterally,
not equal displacement of chin and brow,
nor the eye that sat a bit lower on the right,
it was his knuckle that made me weep,
clove corners gone wayside, like minuscule meat
hooks clawed away bits of him each shift he made,
invisible a timeliness unfurled. It was his muscle
torn through, festering, the prosthetic hand, finger-
width dismay all across his attempted grin, left
there just like that, for anyone to see—it was his mercy.
In the end we’re rarely beautiful, mostly placed
away from compromising situations into poses
offsetting what has become of us in some gawker’s
unnerving eyes. Yet, he was, is, still here in mine,
and I’m human because of it. Maybe only. Maybe.
",Allison Adelle Hedge Coke,"Living,Death,The Body",F
3465,"
                    The Door
                ","
She never said I’m going to die. I was with her nearly
every minute that week, reading, sleeping on the cot beside
 
the high-tech bed that kept shifting her slight weight
while the window shadowed over, then grew brighter,
 
and she drifted or got changed or was given another
shot. None of us said it, though finally when
 
she was barely talking anymore, I asked something like Mom,are you ready?—I just want Brad to be ok was what
 
she replied. I told her he would be, as if her wish
or mine could preside at his sentencing hearing.
 
After that she was almost entirely silent, but when Dad
came the last afternoon, edgy without a cigarette,
 
checking over the monitors, Mom said she wanted to see him
for a while alone, and he was startled. Pull the door
 closed, I heard her tell him, and he did. Out in the hall,
staring at the pattern of alternating tiles, I thought of Saturday
 
mornings when Brad and I were little, and Dad and Mom’s
room would be not just shut for a time, but locked. Secretly
 
I tried the knob once. In that house nobody was allowed
to lock a door but Dad. Grandma would shoo us to the TV
 
with cinnamon toast to watch cartoons, one fool panic after
the next—bolted dungeons, lies and threats, a saw-blade
 
inching toward the tied-up body. Then real people like us,
finally: Roy Rogers saving them with his amazing calm.
",Debra Nystrom,"Living,Death,Sorrow & Grieving,Youth,Relationships,Family & Ancestors",F
3565,"
                    September 9
                ","
It’s turneresque in twilight. The word comes at me
with its headlights on, so it’s revelation and not death.
I figure I’m halfway home though I’ve only started.
Nothing is moving but me: I’m a blackbird. The neigh-
bor’s in labor, but so am I, pushing against the road.
Physics tells us nothing is lost, but I’ve been copping
time from death and can’t relent for every job the stars
drop on my back.
",Elizabeth Willis,"Living,Death",F
3629,"
                    Stargazer
                ","
You're presenting me with a telescopic line of reasoning.
You think because one dies then to die must be a good idea.
Let me get this straight. So you think to follow suit is what's
In the cards and the works and the stars. It may be that's
The next step that's clear or it may be there's another way.
You may find a friend for whom to die is not the be-all
Or the end. There were ten rooms and a thousand shelves
And ten thousand bottles filled with ten million tickets. You
Were on the end of the ladder in a blue sky filled with litter.
It was tantamount to a ticker tape parade on the streets of
A stunned city. Staccato ropes couldn't hold you any longer.
And in the evening's sudden stillness I breathed in your ear.
From now on out everything gets said in a whisper. If you like
If you want if you care to come closer. This way is better.
 
",Dara Wier,"Living,Death,Life Choices,Nature,Stars, Planets, Heavens",F
3720,"
                    Dunbar
                ","
Ah, how poets sing and die!
Make one song and Heaven takes it;
Have one heart and Beauty breaks it;
Chatterton, Shelley, Keats and I—
Ah, how poets sing and die!
",Anne Spencer,"Living,Death,Arts & Sciences,Poetry & Poets",F
3806,"
                    Variation 17: Like Waking
                ","
Will death be like this?
Like waking from a long dream
  
still held—grounded—
in the body disremembered? Spinning
ceiling, close call? Foolish beating
heart? Those trembling
aftershocks of some electric message
where bone met motion,
clamoring in ligaments,
that lingering tremolo singing in the ears
like doubt, maybe
the echo of some unrecognized
once-familiar name. Estranged touch
of wind over skin,
on damp arms the hair
not yet laid down . . .
Breath's sour fluctuations
not quite tamed. Cheeks' flush
loosening, a displaced temperature
sensed, unseasonal. Flash of light
burning against walls, image after image,
an eye, a frame, missing there.
 
Where, searching, searchless, you can't point to
or put a finger on, nevertheless an urge
 
surging in raised fingers. A circle
discontinuous, once rounded out by mouth.
Throbbing inside the brow,
no accessible thought. Specifically
 
no memory arising from
follicles still tingling, the dulling skull heedless,
 
singed with salty pores.
What if it's like this, only without the body?
 
 
",Alice B. Fogel,"Living,Death,The Mind",F
3827,"
                    He is Trying to Get Home From the Store,
                ","
but lake winds pick him up
& blow him into the clouds. I
married a dreamer. I wait. He
stops to listen to the early
lilac orchestra. He starts to
change into blowy horizontal lake
rain, then migrating red admirals.
 
I thinksay remember. I remember us.
We chose the imaginal
north/south somewhere
between Bartlett Avenue and Jupiter,
between Lake Michigan and
the Aegean. Remember we drink
Serbian Cosmos together, we eat
squash blossoms and red snapper soup.
We visit the Calatrava before bed. We
nurture a magnetic field of words. I am
 
remembering you back. Remembering
plays time. Thinking is all remembering.
I remember our young
bodies. I'm not finished
with us. Remember that.
If someone asks, ""why is that lady
out walking in that lake storm?"" Tell them
""months ago her husband went to the
store in a blizzard & never came back.""
Tell them: ""She can't stop looking for him.”
",Susan Firer,"Living,Death,Sorrow & Grieving,Love,Heartache & Loss",F
3863,"
                    In My Sights, Sister
                ","
My eyes are polished smooth by sight, they clot like crystals in storm glass,
like my sister brewing beakers of toxin. If we had seen
what had been done, what the helicopter pilot did in our name,
 
what the special ops team did in our name, what they did
with their hands in our name. What if it were my sister,
what if it were her, what? If we had seen with our own smooth eyes.
 
Mark the diacritical, my lovely: we’re all wearing our knee-high boots,
every last one of us, we live in a booted nation. A nation girded and gunning.
This moment, this is precisely all, watching takes work, sight takes hours,
 
takes my eyeglasses, every last one of them, as if they were yours. You can see
there’s a sigh in our sight. What if it were my sister? What if it were,
what. What we saw ground into our eyes with the photos,
 
with the newspaper reports. What would I say, what can I say if,
what would I say if it were my sister, my own? With my own
beakers of toxin, my own boots, my own hands in my own name?
",Rachel Galvin,"Living,Death,The Mind,Relationships,Family & Ancestors,Social Commentaries,History & Politics,War & Conflict",F
3972,"
                    Adriaen het Kint
                ","
Adriaen het Kint, dead prisoner,
passes back through the eye of the needle
into the wombed-shaped anatomy theater
in a caul of umbra mortis, lo.
Tho I pass through the valley of the shadow
of death, I wear a caul stitched by the needle
through which a camel passed, like the condom
passed through the drug mule, sperm
through the pierced condom, a camera
through a heart.  Just as
the face of every Dutchman
is lit by a flashbulb conceived
two hundred years in the future,
Adriaen het Kint now lifts a flayed hand
to demonstrate
how to put the god back together
once he’s been dismembered
and scattered among the reeds.
Adriaen het Kint,
shall we gather at the river
to scoop up the disjecta membra? How,
with flayed hand,
shall we pluck the white lyre
that rides the black thorax
of the zika mosquito,
resplendent in her viral robes?
She is a messenger to all nations as she
lowers her improbable proboscis
into the human layer
and vomits an inky toxin
from the Greek
for arrow ink
for arrow, an arrow that
sinks its bleat into the alien chordata
so that the future contracts
into itself, slinks off, slips
further down the drain, sinks
further down the wall
outside the clinic,
the infected needle
blocking the stoma
of the future
with a crusty pus.
The sleeper juts
a canine up
through the gum
without meaning to,
and an answering moon
orbiting Jupiter
winks back
a salt signature,
betrays a vein of water
asleep beneath the frozen strata
whereunto a white-clad
nurse or rover soon will sink 
a toothed cannula
to draw it off
How complete
ly she circumvents
the eye of the needle
how completely she bypasses
that camel-route
to Heaven as she
drains away
for human use
the plasma and the data
 
",Joyelle McSweeney,"Living,Death,Health & Illness,The Body,Religion,The Spiritual,Social Commentaries,Money & Economics",F
3990,"
                    Fatigue Empire
                ","
Food in the underworld, the Death
King
 
In his seedy, green nightgown
Holding up flowers.
 
The warden of the underworld
In her plastic, pink
 
Wheelchair
Serving silver trays of
 
Shit and death and black
Gelatinous.
 
Birth, the music
Reminds me and
 
Will not stop
When I turn it off,
 
A warped music boxTrapped inside. 
 
I repeat what I cannot bear:
Chronic repetition.
 
This poem is its own
Language.
 
It marks the mind
Like a missing memory
 
Marks the body. Then it
Changes, makes it invisible.
 
Back form the edge of what
Becomes.
 
",Cynthia Cruz,"Death,Music,Poetry & Poets",F
3991,"
                    The Hinge
                ","
My brother is still alive and living
In Fresno.
 
All day he stares at the dead bodies
Of automobiles
 
In his garage. It isn’t a prison
He’d wish himself free of.
 
I visit him,
Dragging my boxes
 
Of books and awards
Behind me.
 
We are walking out of the city
Into the white flame of the desert.
 
Not unlike the Desert
Fathers walking out into Sinai.
 
My brother carries his briefcase
Loaded in icons and dollar bills.
 
He is wearing Larry Levis’s shining
Suit and black leather boots.
 
I am wearing a pale gown
Of sun-bleached flowers.
 
We are talking
About the Resurrection.
 
We are walking dead
Into it
 
Leaving the world and its sweet chorus
Of horrors behind.
 
There is no city
But the city within.
 
No door, but the door
To simple wisdom.
 
We walk, dumb
As newborns
 
Into the tremendous and endless
Blessing.
 
",Cynthia Cruz,"Death,Sorrow & Grieving",F
